unit_id,statement,condition,source_rows,primary_source,capability_area,mandatory,profiles,evidence_class,status,package,evidence,remaining_work,notes
AU-OBS-0097,"Quarantined content is isolated in a separate volume, cannot enter transformation, retrieval, training or product-serving paths, retains immutable evidence and reason, and is released, rejected or reinspected only by a second operator with a recorded reason.",All profiles; observation.close_quarantine_case enforces second-operator release.,V0:V00-T-124; V8:PR-16-003; V8:PR-16-005; V8:FEX-05; V8:CAP-OB-12; V3:V03-T-078; V3:V03-T-273; V7:DP-16-003; V7:DP-16-005; V7:DAT-IN-13; V7:DZ-03,V0:V00-T-124,observation,yes,all,harness,verified:local,P7-D,"apps/api/src/observation/connectors/content-controls.ts, xml-worker.js, redaction.ts; quarantine (0022); test/int/phase1-hostile-input.test.ts; e2e/phase1-observation.spec.ts: 8. quarantine shows the refusal and requires a reason and a second operator; apps/api/src/policy/pdp.service.ts (observation.quarantine.review); apps/api/test/int/phase1-acceptance.test.ts: fails closed on schema drift beyond the contract tolerance — QUARANTINE, not rejection; apps/api/test/int/phase1-hostile-input.test.ts; apps/web/components/ui.tsx (DegradedBanner, ErrorNote, TruthBadge, LifecycleBadge); apps/api/src/shared/degraded-store.ts; apps/api/test/int/phase1-fault-injection.test.ts; apps/api/test/int/phase1-acceptance.test.ts: QUARANTINE AND EVIDENCE ARE SEPARATE VOLUMES; e2e/phase1-observation.spec.ts: 8.; apps/api/src/observation/quarantine/quarantine.service.ts; apps/api/src/observation/acquisition/lifecycle.service.ts; apps/web/app/observation/quarantine/page.tsx; e2e/phase1-observation.spec.ts: 4. collection admits evidence and quarantines the drifted row; 8. quarantine shows the refusal and requires a reason and a second operator; migrations/0022:452,472; apps/api/src/observation/vault/vault.service.ts; apps/api/src/observation/vault/evidence.service.ts; apps/api/migrations/0022 §6-§8 (blob_manifests, blob_tombstones, custody_events, quarantine_events/current); apps/api/test/int/phase1-acceptance.test.ts: A2, A7 vault, A11; apps/api/test/int/phase1-fault-injection.test.ts: F12-F27; EXCEPTIONS.md EXC-P1-001, EXC-P1-002; apps/api/migrations/0022 §8; apps/api/test/int/phase1-acceptance.test.ts: A7 QUARANTINE AND EVIDENCE ARE SEPARATE VOLUMES; apps/api/src/observation/vault/vault.service.ts (separate quarantine root); apps/api/test/int/phase1-acceptance.test.ts: A7","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Named eligible reviewer authority is AU-OBS-0098; consumer notification is AU-OBS-0099.","Verified: test/int/phase1-acceptance.test.ts A7 ""QUARANTINE AND EVIDENCE ARE SEPARATE VOLUMES""; e2e/phase1-observation.spec.ts 8 (refusal, reason, second operator); test/int/phase1-hostile-input.test.ts."
AU-OBS-0098,"Uncertain, sensitive or consequential intake cases are routed to an eligible human reviewer with a dedicated rights/legal reviewer authority (named eligible authority, digest, expiry, separation record); automated checks admit only low-risk items within an approved rule set.",V8 ch.16 human-authority boundary as stated; all profiles.,V8:PR-16-003,V8:PR-16-003,observation,yes,all,harness,open,P1,e2e/phase1-observation.spec.ts: 8. quarantine shows the refusal and requires a reason and a second operator; apps/api/src/policy/pdp.service.ts (observation.quarantine.review),Add the rights/legal reviewer role and an approved low-risk auto-admission rule set to the PDP; today the reviewer is any second operator.,
AU-OBS-0099,"When an item is quarantined or a validation fails, the consumers of the affected source are notified and affected derivatives are revoked automatically (not only by an operator-initiated correction walk).","V8 ch.16 / V7 ch.16 failure behaviour, consumer part; all profiles.",V8:PR-16-005; V7:DP-16-005,V8:PR-16-005,observation,yes,all,harness,open,P1,"apps/api/test/int/phase1-acceptance.test.ts: fails closed on schema drift beyond the contract tolerance — QUARANTINE, not rejection; apps/api/test/int/phase1-hostile-input.test.ts; apps/web/components/ui.tsx (DegradedBanner, ErrorNote, TruthBadge, LifecycleBadge); apps/api/src/shared/degraded-store.ts; apps/api/test/int/phase1-fault-injection.test.ts; apps/api/src/observation/quarantine/quarantine.service.ts; apps/api/src/observation/vault/vault.service.ts; apps/api/src/observation/vault/evidence.service.ts; apps/api/migrations/0022 §6-§8 (blob_manifests, blob_tombstones, custody_events, quarantine_events/current); apps/api/test/int/phase1-acceptance.test.ts: A2, A7 vault, A11; apps/api/test/int/phase1-fault-injection.test.ts: F12-F27; EXCEPTIONS.md EXC-P1-001, EXC-P1-002",Emit a consumer notification on quarantine and trigger derivative revocation automatically from quarantine/validation events.,
AU-OBS-0100,"Untrusted content is isolated from agent tools, policy, credentials and cross-tenant context: hostile payloads (SSRF targets, formula-risk cells, archives declared as CSV, XML bombs) are refused or quarantined, XML is parsed in an isolated worker, and prompt-injection text at intake cannot act.",All profiles; content-controls is explicitly not malware detection.,V0:V00-T-124; V0:V00-T-035; V3:V03-T-090; V5:AI-41-005; V7:DP-10-003,V0:V00-T-124,observation,yes,all,harness,verified:local,P7-D,"apps/api/src/observation/connectors/content-controls.ts, xml-worker.js, redaction.ts; quarantine (0022); test/int/phase1-hostile-input.test.ts; apps/api/src/observation/connectors/content-controls.ts, http-client.ts (SSRF refusal), redaction.ts; migrations/0022 quarantine; apps/api/src/observation/connectors/xml-worker.js (isolated parsing); apps/api/src/observation/connectors/content-controls.ts; test/int/phase1-hostile-input.test.ts (a file declared .csv whose bytes are a ZIP is quarantined, not admitted-and-flagged; formula-risk cells classified); apps/api/src/observation/connectors/rest.connector.ts; apps/api/src/observation/connectors/rss.connector.ts; apps/api/src/observation/acquisition/lifecycle.service.ts; L1_CONNECTOR_COVERAGE.md (1 class covered, 4 partial, 15 not implemented); SOURCE_INTEGRATION_STATUS.md §3 (ECB, EU sanctions, World Bank live); apps/api/test/int/phase1-acceptance.test.ts: A2/A6; apps/api/test/int/phase6-scheduled-corrections.test.ts","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945)",Verified: test/int/phase1-hostile-input.test.ts (A10 SSRF; zip-as-csv quarantined not admitted-and-flagged; formula-risk classified); xml-worker.js isolated parsing; redaction.ts.
AU-OBS-0101,"Intake includes anti-malware scanning and sandboxed content processing (documents, archives, media) with a malware corpus in the admission suite; a malware finding quarantines the item and denies decision-active use.",All profiles; EXCEPTIONS.md EXC-P1-001 records the absence.,V0:V00-T-035; V8:PR-16-001; V3:L1-C07; V3:V03-T-074; V3:V03-T-268; V4:ES-31-005; V6:IA-33-005; V7:DAT-IN-11; V7:DP-16-001; V7:DP-16-006; V7:SP-22; V7:DP-12-006,V0:V00-T-035,observation,yes,all,harness,open,P1,"apps/api/src/observation/connectors/content-controls.ts, http-client.ts (SSRF refusal), redaction.ts; migrations/0022 quarantine; test/int/phase1-hostile-input.test.ts; apps/api/src/observation/connectors/xml-worker.js (isolated parsing); apps/api/src/observation/quarantine/quarantine.service.ts; apps/api/src/observation/acquisition/lifecycle.service.ts; apps/web/app/observation/quarantine/page.tsx; apps/api/test/int/phase1-acceptance.test.ts: QUARANTINE AND EVIDENCE ARE SEPARATE VOLUMES; e2e/phase1-observation.spec.ts: 4. collection admits evidence and quarantines the drifted row; 8. quarantine shows the refusal and requires a reason and a second operator; apps/api/src/observation/sweeper/sweeper.service.ts:102-117; apps/api/src/observation/connectors/content-controls.ts; migrations/0022:452,472; test/int/phase1-fault-injection.test.ts; migrations/0022:452,472 (quarantine); 0022:743,811,883,1003 (registry ports); apps/api/src/observation/sources/source-contract.ts; apps/api/src/policy/pdp.service.ts (default DENY, indeterminate→deny, obligations executed); apps/api/test/unit/pdp.test.ts; custody preserved); migrations/0014_evidence_deauthorization.sql; EXCEPTIONS.md EXC-P1-001; apps/api/test/int/phase1-hostile-input.test.ts: A10; apps/api/src/observation/vault/vault.service.ts; apps/api/src/observation/vault/evidence.service.ts; apps/api/migrations/0022 §6-§8 (blob_manifests, blob_tombstones, custody_events, quarantine_events/current); apps/api/test/int/phase1-acceptance.test.ts: A2, A7 vault, A11; apps/api/test/int/phase1-fault-injection.test.ts: F12-F27; EXCEPTIONS.md EXC-P1-001, EXC-P1-002; apps/api/src/observation/sources/upload.controller.ts; apps/api/src/observation/connectors/upload.connector.ts; EXC-P1-001; apps/api/src/observation/connectors/upload.connector.ts (PDF/DOCX/CSV); apps/api/src/observation/connectors/content-controls.ts (pdf stored opaque; never parsed); apps/api/migrations/0022 §6 blob_manifests (media_type_declared/sniffed, active_content_risk); apps/api/test/int/phase1-hostile-input.test.ts: A10 declared versus sniffed type",Integrate a malware engine and sandboxed processing for uploads and fetched documents; add the malware/decompression corpus to the intake admission suite; close EXC-P1-001.,
AU-OBS-0102,"Observation workflows apply source reputation, anomaly detection on source behaviour and escalation to human review as signals in intake and coverage.",V0 ch.8 adversarial environment; all profiles.,V0:V00-T-035,V0:V00-T-035,observation,yes,all,harness,open,P1,"apps/api/src/observation/connectors/content-controls.ts, http-client.ts (SSRF refusal), redaction.ts; migrations/0022 quarantine; test/int/phase1-hostile-input.test.ts; apps/api/src/observation/connectors/xml-worker.js (isolated parsing)",Add source-reputation and behavioural anomaly signals to source health with escalation to review; corroboration is AU-INT-0025.,
AU-OBS-0103,"When validation services are unavailable, a digest mismatches or a blob is missing or corrupt, the item fails closed, stays in the restricted evidence boundary and is never served.",All profiles.,V6:IA-33-005; V7:DP-16-005,V6:IA-33-005,observation,yes,all,harness,verified:local,P7-D,"custody preserved); migrations/0014_evidence_deauthorization.sql; test/int/phase1-fault-injection.test.ts; apps/api/src/observation/quarantine/quarantine.service.ts; apps/api/src/observation/vault/vault.service.ts; apps/api/src/observation/vault/evidence.service.ts; apps/api/migrations/0022 §6-§8 (blob_manifests, blob_tombstones, custody_events, quarantine_events/current); apps/api/test/int/phase1-acceptance.test.ts: A2, A7 vault, A11; apps/api/test/int/phase1-fault-injection.test.ts: F12-F27; EXCEPTIONS.md EXC-P1-001, EXC-P1-002","Run the same named fixture on the SaaS, private-cloud and on-premises profiles once they exist (EXC-P0-004: only the local Compose profile exists at 2e83945); Replica restore, malware-finding and retention-conflict paths are AU-DP-0110.","Verified: test/int/phase1-fault-injection.test.ts F12-F27 (digest mismatch, missing/corrupt blob fail closed); migrations/0014 evidence de-authorization."
AU-OBS-0104,"Intake acceptance demonstrates positive and adversarial intake fixtures, negative admission tests, a malware corpus, quarantine escape tests, reviewer separation of duty, digest and custody verification, downstream non-use evidence and evidence restore for the exact capability version, journey, role, tenant or domain, deployment, entitlement, data and model versions, configuration, consequence class and period.",AT-16; all profiles.,V8:PR-16-006; V8:AT-16; V7:DP-16-006,V8:PR-16-006,observation,yes,all,harness,open,P1,"apps/api/src/observation/quarantine/quarantine.service.ts; apps/api/src/observation/acquisition/lifecycle.service.ts; apps/web/app/observation/quarantine/page.tsx; apps/api/test/int/phase1-acceptance.test.ts: QUARANTINE AND EVIDENCE ARE SEPARATE VOLUMES; e2e/phase1-observation.spec.ts: 4. collection admits evidence and quarantines the drifted row; 8. quarantine shows the refusal and requires a reason and a second operator; apps/api/src/observation/vault/vault.service.ts; apps/api/src/observation/vault/evidence.service.ts; apps/api/migrations/0022 §6-§8 (blob_manifests, blob_tombstones, custody_events, quarantine_events/current); apps/api/test/int/phase1-acceptance.test.ts: A2, A7 vault, A11; apps/api/test/int/phase1-fault-injection.test.ts: F12-F27; EXCEPTIONS.md EXC-P1-001, EXC-P1-002","Produce the AT-16 record: add quarantine-escape, malware-corpus and evidence-restore exercises and independent assurance/customer attestation.",
AU-OBS-0105,"Cleaning preserves immutable source evidence and records every decode, extraction, normalization, translation, segmentation, deduplication, unit conversion, redaction and information-loss event under reversible lineage.",V5 ch.41 / AG-005; all profiles.,V5:AI-41-001; V5:AG-005,V5:AI-41-001,observation,yes,all,harness,open,P1,apps/api/src/observation/connectors/upload.connector.ts; apps/api/src/observation/connectors/xml-parse.ts; test/int/phase1-hostile-input.test.ts,Record cleaning transformations and information loss as lineage events (upload.connector.ts/xml-parse.ts decode without loss records); cleaning agent contract.,
AU-OBS-0106,"Classification distinguishes content labels from security classification; a classification agent assigns governed candidate labels with confidence and cannot change access policy or ontology; security, rights or handling changes route through authorized policy or data owners.",V5 ch.41 / AG-006; all profiles.,V5:AI-41-002; V5:AG-006,V5:AI-41-002,observation,yes,all,harness,open,P1,apps/api/src/observation/connectors/upload.connector.ts; apps/api/src/observation/connectors/xml-parse.ts; test/int/phase1-hostile-input.test.ts; test/int/phase1-hostile-input.test.ts (formula-risk classified; type sniffing),Build the classification agent (candidate labels with confidence and review) and route security/rights/handling changes to policy or data owners; today only type sniffing and formula-risk classification.,
