unit_id,statement,condition,source_rows,primary_source,capability_area,mandatory,profiles,evidence_class,status,package,evidence,remaining_work,notes
AU-DEC-0039,"A recommendation is a distinct explained object stating what is proposed, for whom, by when, under which assumptions, why it is preferred, which alternatives were considered, the material consequences, reversibility and the monitoring or decision triggers that follow approval.",system recommendations; the owner's choice remains a separate human act,V0:V00-T-065; V0:V00-T-006; V0:C-026; V8:PR-38-002; V8:JRN-16; V3:L9-C06; V9:HX-08,V0:V00-T-065,decision,yes,all,harness,open,P6,"migrations/0041 choice (option_key, rationale, decision_deadline, accepted_trade_offs, action_owner, outcome_criteria)","Introduce decision.recommendations (versioned, agent- or analyst-authored, non-decision-active) with the contract fields; the choice references a recommendation or records departure from it; HX-08 rationale rendering; harness: a recommendation cannot change package state.",
AU-DEC-0040,"A recommendation review service compares AI and human recommendations with rationale, uncertainty, calibration and contestability evidence.",chapter 38,V8:CAP-DS-10; V8:PR-38-001,V8:CAP-DS-10,decision,yes,all,harness,open,P6,,"Build the review service over the recommendation object: pairs AI and human recommendations per package version, records fidelity/calibration checks and contest outcomes; UI in decisions page.",
AU-DEC-0041,A human reviewer can accept a recommendation for consideration without making the decision; agent option cards do not enter the draft as accepted content until this action.,human reviewer,V8:OBJ-33; V9:UX-53-003,V8:OBJ-33,decision,yes,all,harness,open,P6,,Add accept_for_consideration / reject / request_revision actions on recommendations and agent option cards (0049 derive_option enters the draft directly today); record actor and rationale; render in UX-53.,
AU-DEC-0042,"Recommendations separate value judgments, policy constraints, analytical assumptions, model or agent outputs and accountable human preferences.",decision agent and analyst recommendations,V5:AI-51-003; V5:AI-37-003,V5:AI-51-003,decision,yes,all,harness,open,P6,,"Structure the recommendation/review package into labelled sections (facts, claims, inference, assumptions, synthetic content, recommendation, missing information, disagreement, requested action, value judgment, policy constraint, human preference); validate at admission.",
AU-DEC-0043,Option uncertainty and controls are derived at the port from the cited records so that a recommendation's confidence never exceeds the confidence of its evidence and assumptions.,options citing runs/forecasts,V0:V00-T-065; V0:C-005,V0:V00-T-065,decision,yes,all,harness,verified:local,R0,migrations/0048 (option uncertainty and controls derived at the port from cited records); test/int/phase6-review-corrections.test.ts: 'uncertainty and controls are derived at the port from the cited records',"Merge PR #46 (phase6-decisions, migrations 0041-0050) to main behind C15/C16/C17; re-run the named suite on the merged head; cross-profile demonstration is carried by the parity unit of the same chapter.",
AU-DEC-0044,"Every material forecast, simulation result and decision package exposes its evidence, assumptions, uncertainty, lineage, alternatives and accountable system versions (model, prompt, implementation digests) as object fields.","forecasts (0029), runs (0033), packages (0041/0048)",V0:C-005; V0:V00-T-010; V0:V00-T-027; V0:V00-T-018; V2:V02-T-006,V0:C-005,decision,yes,all,harness,verified:local,R0,"migrations/0029 (fct_names_drivers, fct_names_assumptions, evidence_refs required); 0033 (run schema requires sensitivity, model, environment, operator, limitations); 0048; test/int/phase4-acceptance.test.ts: 'D1 a forecast names distribution, horizon, drivers, assumptions and evidence - or is refused'; test/int/phase5-simulations.test.ts: 'a COLD process re-executes the stored contract with the pinned implementation and reaches the same digest'; test/int/phase6-decisions.test.ts: 'an option on a completed run binds version and digest, is SIMULATED, and carries uncertainty'","Merge PR #46 (phase6-decisions, migrations 0041-0050) to main behind C15/C16/C17; re-run the named suite on the merged head; cross-profile demonstration is carried by the parity unit of the same chapter. Risks/opportunities as explained objects, warnings with alternatives and the layered explanation surface are open units.",Object-level explanation only; C-005 also requires warnings to carry alternatives (prediction area) and every material output to show agent/model versions (next units).
AU-DEC-0045,"Each recommendation carries a concise reasoning summary, a reproducible evidence path and a required-verification statement.",explanation standard,V0:V00-T-027; V0:C-005,V0:V00-T-027,decision,yes,all,harness,open,P6,,"Add reasoning_summary, evidence_path (ordered citations) and required_verification to the recommendation object; validate non-empty for C3.",
AU-DEC-0046,"The web surface offers a layered explanation (executive, analyst, auditor) for every material decision output, showing model and agent identity and version on each output.",UI,V0:V00-T-027; V0:C-005; V0:V00-T-010,V0:V00-T-027,decision,yes,all,browser,open,P6,apps/web/app/decisions/page.tsx; migrations/0046 agent identity on outputs,"Add an explanation panel to decisions/replay pages with three depths, model/agent version chips on options, briefings and reports; e2e case reads all three layers.",
AU-DEC-0047,"A user can contest a material claim, source, entity resolution, assumption, model result, agent judgment, score, recommendation or policy application without destroying the original record, and the contest creates a durable case with standing, scope, evidence, owner, response deadline, adjudication, correction, impact analysis, notification and closure state; a decided package or refused action has an appeal route.",any user with standing,V5:AI-64-002; V5:AI-64-003; V10:V10-T-007,V5:AI-64-002,decision,yes,all,harness,open,P6,apps/api/src/intelligence/review/review.service.ts; migrations/0041 decision.dissent; apps/api/src/observation/corrections/corrections.service.ts,"Build a contest case object (standing, scope, target ref, evidence, owner, deadline, adjudication, correction link, impact, notification, closure) with PDP actions and a scheduler for deadlines; link to dissent and corrections; harness cases incl. appeal of a decided package.",
AU-DEC-0048,Audience adaptation of an explanation preserves semantic equivalence and material caveats while enforcing access policy and accessibility; simplification never omits decision-relevant risk.,every adapted rendering,V5:AI-64-004,V5:AI-64-004,decision,yes,all,harness,open,P6,,Define adaptation as a rendering of the same content digest with a caveat-preservation check (caveats and risks present in every audience view); harness compares executive vs analyst renderings.,
AU-DEC-0049,"Interface and briefing designs are evaluated with representative users for automation bias, anchoring, false precision, urgency inflation, uncertainty comprehension, cognitive overload and accessibility.",before release of decision-active surfaces,V5:AI-64-005,V5:AI-64-005,decision,yes,all,domain-validation,open,P7-E,,"Run and record a human-factors evaluation protocol on the decisions, briefings and replay surfaces with representative users; store results as evaluation evidence bound to the release.",
AU-DEC-0050,"Agent-human interaction occurs through durable tasks or governed workspaces preserving identity, role, authority, context version, action, deadline and audit.","rooms, review queue, decision packages",V5:AI-37-001,V5:AI-37-001,decision,yes,all,harness,open,R0,test/int/phase6-briefings.test.ts (rooms: members named humans; review overdue in words); test/int/phase6-decisions.test.ts; apps/api/src/intelligence/review/review.service.ts,"Merge PR #46 (phase6-decisions, migrations 0041-0050) to main behind C15/C16/C17; re-run the named suite on the merged head; cross-profile demonstration is carried by the parity unit of the same chapter.",repair 2026-09-10: local evidence not bound to a case
AU-DEC-0051,"Agents request human intervention when evidence, authority, domain judgment, conflict, novelty, consequence, uncertainty or safety exceeds the task's automated boundary.",agent runs,V5:AI-37-002,V5:AI-37-002,decision,yes,all,harness,verified:local,R0,test/int/phase6-agents.test.ts (budget hit escalates to the named human); test/int/phase2-acceptance.test.ts: B3 (low confidence and abstention reach review),"Merge PR #46 (phase6-decisions, migrations 0041-0050) to main behind C15/C16/C17; re-run the named suite on the merged head; cross-profile demonstration is carried by the parity unit of the same chapter. Novelty/conflict/consequence triggers need the supervisor runtime (AU-AGT).",
AU-DEC-0052,"Interfaces preserve accessibility, role clarity, policy-filtered evidence, uncertainty, provenance and decision-use constraints across UI, API, briefing, report and export modes.",all modes,V5:AI-37-005,V5:AI-37-005,decision,yes,all,browser,open,P7-E,apps/web/app/intelligence/gateway/page.tsx (mode rendered); apps/api/src/executive/agents/agents.service.ts (report keeps SYNTHETIC marks and truth states),"Accessibility and role-clarity evidence for UI, API, briefing, report and export outputs (axe/keyboard tests, mode labels on export).",
AU-DEC-0053,"Decisions that materially affect life, liberty, legal status, essential services, employment, credit, health or safety are classified high-impact and run in decision-support mode with explicit human review, applicable legal and policy controls and an auditable basis; the system never autonomously executes them.",high-impact classification encoded in policy before any external side effect exists,V0:C-050; V0:V00-T-025; V1:V01-T-030,V0:C-050,decision,yes,all,harness,open,P7-A,migrations/0042 (commitment only by a human decision_authority); apps/api/src/policy/pdp.service.ts:1070 (consequence class above the rule's maximum fails closed); test/int/phase6-agents.test.ts: 'drafts option cards into a DRAFT version... its attempt to propose is refused at the PDP',"Add a high_impact classification on packages/actions with a PDP rule forcing decision-support mode (no automatic effect class, mandatory human review, legal/policy control refs); harness: high-impact action with autonomous effect denied.",Satisfied structurally today because nothing executes; not expressed as policy (rows partial).
