id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes
IR-17-003,V10,"17 Scenario, Simulation, and Decision Intelligence",47,"Evidence requires scenario completeness, simulation verification, sensitivity analysis, expert challenge, recommendation traceability, and decision-authority acceptance.",V10-F004,twin-simulation,partial,passed:harness+browser,branch-only,phase5,P5,"apps/api/migrations/0029_prediction_forecasts_scenarios_warnings_outcomes.sql (horizon_code 30d/90d/180d/1y/3y/5y; backtests; outcome_ledger);apps/api/migrations/0032_twin_registry.sql (twins_current.validation status+limitations; behaviour_models.operating_envelope; intended_decisions);apps/api/migrations/0033_simulation_runs.sql (sensitivity required on completed runs; reproductions verdict);test/int/phase4-acceptance.test.ts: D1 a forecast names distribution, horizon, drivers, assumptions and evidence — or is refused; D4 an outcome is scored from the observation known at the target, and calibration reports it;test/int/phase5-twins.test.ts: declares the twin, asserted by a person, with its boundary, model and limitations;test/int/phase5-simulations.test.ts: the same process reproduces the digest; when the pinned implementation is no longer the one the run recorded, the verdict is UNREPRODUCIBLE;e2e/phase4-prediction.demo.spec.ts: the calibration screen labels every backtest with its knowledge mode; TWINS: the NORDWERK twin shows its synthetic world, two cut-offs, element kinds and health;apps/api/migrations/0047_replay_prior_dissent.sql;test/int/phase4-acceptance.test.ts: D5/D6 an indicator breach FLIPS the branch with a receipt;e2e/phase6-decisions.demo.spec.ts: DECISIONS: the committed package shows its state, SYNTHETIC consequences, the choice, dissent, approvals and the C3 commitment","Sensitivity is a recorded field per run, not a sensitivity-analysis product across parameters (P5); expert challenge is dissent text on the package, not a structured challenge workflow (P6); disruption/custom branches beyond baseline-upside-downside (P4)",Appendix N boundary: Scenario coverage; main ends at migration 0027 (Phase 3); Phases 4–6 and scheduled collection are unmerged branches behind the C15 image finding
IR-17-004,V10,"17 Scenario, Simulation, and Decision Intelligence",47,"Expire, withdraw and replace affected claims when evidence or assumptions change materially",V10-F004,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Correction route (owner, distribution list, withdrawal, replacement, receipt) exists outside the product; none is recorded in the repository","claim-control obligation on the investor package, not product behaviour; cross-volume REL-19, DR-20"
IR-18-001,V10,"18 Executive OS, Decision Replay, and Learning",49,"Represent Executive OS, Decision Replay, and Learning only within the declared claim class and scope",V10-F004,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim-register entry for this chapter (exact wording, class FROZEN, owner approval) does not exist in the repository; maintain it in the P7-F claim-to-evidence register","claim-control obligation on the investor package, not product behaviour; cross-volume REL-14, DR-20"
IR-18-002,V10,"18 Executive OS, Decision Replay, and Learning",49,"Prevent architecture or planning language from implying actual product, customer or financial status",V10-F004,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,Finance and legal review of the chapter wording before external use; no product behaviour,"claim-control obligation on the investor package, not product behaviour; cross-volume REL-08"
IR-18-003,V10,"18 Executive OS, Decision Replay, and Learning",49,"A production loop must show immutable decision records, correction-safe evidence, outcome linkage, model and policy versioning, and controlled learning updates.",V10-F004,executive-os,partial,passed:harness,branch-only,phase7,P7-B,apps/api/migrations/0042_decision_approvals_and_commitment.sql (append-only approvals; exact C3 commit);apps/api/migrations/0045_decision_monitoring_and_outcomes.sql (append-only outcomes citing an OBSERVED twin element);apps/api/migrations/0043_decision_replay.sql (replay_layers under cut-offs);apps/api/src/intelligence/methods/methods.service.ts;apps/api/src/policy/pdp.service.ts;test/int/phase6-monitoring.test.ts: closure records the lessons as text on the outcomes; nothing reopens; the room mirrors closed;test/int/phase6-replay.test.ts,"Controlled learning updates: lessons are free text; no proposed model/prompt/threshold change, evaluation, approval, promotion or rollback (Phase 7 governed learning, P7-B); policy rules are not exposed as versioned policy objects",Appendix N boundary: Decision record completeness; main ends at migration 0027 (Phase 3); Phases 4–6 and scheduled collection are unmerged branches behind the C15 image finding
IR-18-004,V10,"18 Executive OS, Decision Replay, and Learning",49,"Expire, withdraw and replace affected claims when evidence or assumptions change materially",V10-F004,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Correction route (owner, distribution list, withdrawal, replacement, receipt) exists outside the product; none is recorded in the repository","claim-control obligation on the investor package, not product behaviour; cross-volume REL-19, DR-20"
IR-19-001,V10,19 Multi-Agent Operating Model,52,Represent Multi-Agent Operating Model only within the declared claim class and scope,V10-F005,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim-register entry for this chapter (exact wording, class FROZEN, owner approval) does not exist in the repository; maintain it in the P7-F claim-to-evidence register","claim-control obligation on the investor package, not product behaviour; cross-volume REL-14, DR-20"
IR-19-002,V10,19 Multi-Agent Operating Model,52,"Prevent architecture or planning language from implying actual product, customer or financial status",V10-F005,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,Finance and legal review of the chapter wording before external use; no product behaviour,"claim-control obligation on the investor package, not product behaviour; cross-volume REL-08"
IR-19-003,V10,19 Multi-Agent Operating Model,52,"Agent proof requires task suites, tool-policy tests, least privilege, sandboxing, deterministic controls, unsafe-action prevention, human escalation, and replayable traces.",V10-F005,agents,partial,passed:harness,branch-only,phase7,P7-A,"apps/api/migrations/0046_executive_agents_and_runs.sql (agents are principals with a human owner and escalation target, budgets max_reads/max_gateway_calls/max_elapsed_ms, stop conditions, runs, refusals);apps/api/src/executive/agents/agents.service.ts;test/int/phase6-agents.test.ts: a budget of three reads: the run stops before anything is admitted, records the reason and escalates to the named human","Only three bounded agents (decision, briefing, planner); no generic Planner/Supervisor/Workflow runtime, task graphs, specialist portfolio, tool sandboxing (C19 isolation bounds gate children, not agents), task suites or adversarial tests (Phase 7, P7-A)",Appendix N boundary: Task success by agent; main ends at migration 0027 (Phase 3); Phases 4–6 and scheduled collection are unmerged branches behind the C15 image finding
IR-19-004,V10,19 Multi-Agent Operating Model,52,"Expire, withdraw and replace affected claims when evidence or assumptions change materially",V10-F005,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Correction route (owner, distribution list, withdrawal, replacement, receipt) exists outside the product; none is recorded in the repository","claim-control obligation on the investor package, not product behaviour; cross-volume REL-19, DR-20"
IR-20-001,V10,20 Model Pluralism and LLM Strategy,54,Represent Model Pluralism and LLM Strategy only within the declared claim class and scope,V10-F005,governance-docs,missing,not-applicable,none,not-applicable,P7-F,,"Claim-register entry for this chapter (exact wording, class FROZEN, owner approval) does not exist in the repository; maintain it in the P7-F claim-to-evidence register","claim-control obligation on the investor package, not product behaviour; cross-volume REL-14, DR-20"
