id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
V01-T-003,V1,2 Why Institutions Lose Foresight,PARA 101–150,"Data without context produces volume, not orientation. Analysis without memory produces repetition, not learning. Prediction without relationships produces fragile confidence. Recommendations without provenance produce authority without accountability.",V01-F001,governance-docs,partial,not-applicable,none,not-applicable,P3,,"Explanatory prose; see C-010, C-015, C-016.","C-010, C-015, C-016. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | release_status merged → none from the evidence at 2e83945",v01.txt:para 101:L150-L170:page-mismatch,
V01-T-004,V1,3 The Cost of Fragmented Intelligence,PARA 101–150,"The Eye treats detection latency, interpretation latency, decision latency, and action latency as distinct conditions that can be measured and improved.",V01-F001,learning-evaluation,missing,unverified,none,phase7,P7-D,no latency measures exist (health endpoint only),Measure the four latencies as product telemetry (C-049; Phase 7 observability planes).,"C-006, C-025, C-049. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them.",v01.txt:para 101:L159-L170:page-mismatch,
V01-T-005,V1,4 A New Operating Category,PARA 151–200,"None of those surfaces defines the product. They are access modes to a deeper system that persists between sessions, preserves truth states and provenance, understands relationships, governs machine authority, and maintains a closed loop from observation to learning.",V01-F001,ux,partial,not-applicable,merged,phase0,P7-E,see C-003,"See C-003, C-002.","C-001, C-003, C-035. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them.",v01.txt:para 151:L173-L182:page-mismatch,
V01-T-006,V1,5 The Founding Mission and Doctrine,PARA 151–200,"The mission is intentionally circular rather than linear. Every outcome becomes new evidence; every lesson changes how the institution observes, interprets, and acts.",V01-F001,learning-evaluation,partial,unverified,branch-only,phase6,P7-B,migrations/0045 outcomes and lessons text,"Lessons as governed assets that change sources, ontology, models, thresholds (C-044).","C-002, C-005, C-052. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: no lesson feeds observation/interpretation | passed:harness lacked a resolved test/CI pointer → unverified",v01.txt:para 151:L182-L182:page-mismatch,branch
V01-T-007,V1,6 Human Authority Is a System Property,PARA 151–200,"Every strategic or high-impact decision must identify the accountable human authority, the evidence and recommendations available, the review process, the approval state, and any override or dissent. Human authority is therefore enforced through product architecture, workflow, policy, audit, and interface design rather than through a disclaimer.",V01-F002,decision,partial,passed:harness,branch-only,phase6,P6,see C-004; migrations/0041 dissent; test/int/phase6-approvals.test.ts,Override as a recorded object (V00-T-024).,"C-004, C-028, C-050. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them.",v01.txt:para 151:L197-L204:page-mismatch,branch+test
V01-T-008,V1,7 One Closed Strategic Loop,PARA 151–200,"If a recommendation cannot be traced backward to evidence and forward to the human decision and outcome, the strategic loop is broken. Each object carries identity, time, provenance, truth state, ownership, policy, confidence, version, and lifecycle status appropriate to its role.",V01-F003,decision,partial,unverified,branch-only,phase6,P7-B,0045 outcomes),Lessons and actions as objects closing the forward chain.,"C-002, C-010, C-025. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: see C-002, V00-T-028 (migrations/0049 replay_contributors | passed:harness lacked a resolved test/CI pointer → unverified",v01.txt:para 151:L221-L224:page-mismatch,branch
V01-T-009,V1,8 World Observation as a Persistent Field of View,PARA 201–250,"Discover and authorize sources before operational use. Measure freshness, completeness, health, and representativeness. Isolate manipulated or malicious content from tools and policy control. Propagate corrections to every downstream intelligence object affected.",V01-F004,observation,partial,unverified,merged,phase1,P1,"see C-012, C-013, C-014; V00-T-119…125",Source discovery; representativeness measurement; source universe breadth (C-013).,"C-012, C-013, C-014. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | passed:harness lacked a resolved test/CI pointer → unverified",v01.txt:para 201:L231-L260:page-mismatch,
V01-T-010,V1,9 From Evidence to Understanding,PARA 201–250,"These distinctions remain visible in storage, APIs, graph edges, user interfaces, and audit. Analysts can endorse, challenge, amend, or supersede an assessment without deleting its history. Leadership receives a structured view of disagreement rather than a falsely unified answer.",V01-F004,intelligence,partial,unverified,merged,phase2,P2,"see C-010, V00-T-037 (review as new versions)",Assessment objects with endorse/challenge/amend/supersede; contradiction detection; disagreement view for leadership.,"C-010, C-011, C-045. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | passed:harness lacked a resolved test/CI pointer → unverified",v01.txt:para 201:L242-L260:page-mismatch,
V01-T-011,V1,10 Enterprise Memory and Strategic Memory,PARA 201–250,"Model output does not become institutional truth merely because it was generated. Memory writes carry truth state, provenance, confidence, owner, review status, expiry, and correction history.",V01-F005,memory-graph,partial,unverified,merged,phase2,P3,"see C-016, V00-T-041",Expiry on memory writes; semantic retrieval; lawful forgetting (C-015).,"C-015, C-016, C-040. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | passed:harness lacked a resolved test/CI pointer → unverified",v01.txt:para 201:L257-L260:page-mismatch,
V01-T-012,V1,11 The Knowledge Graph as the Shared Model of Reality,PARA 201–250,"The graph preserves event, valid, observation, and system-record time; reconstructs what was believed on a date; and separates later corrections from original state. The Strategy Graph … exposes change paths, affected objectives, accountable owners, and pending decisions.",V01-F005,memory-graph,partial,passed:harness,merged,phase3,P3,test/int/phase3-acceptance.test.ts known-at cases),Strategy node types and continuous propagation (C-017).,"C-008, C-009, C-017. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: see C-009, C-011, C-017 (migrations/0024–0026",v01.txt:para 201:L266-L271:page-mismatch,main+test
V01-T-013,V1,12 Digital Twins as Living Strategic Models,PARA 201–250,"Each twin declares its boundary, identity, state, relationships, behavior, evidence, assumptions, interfaces, controls, model dependencies, validation history, and known limitations. Synthetic state is clearly separated from observed state. Time travel, branching, replay, comparison, and reconciliation allow leaders to examine how the system evolved.",V01-F006,twin-simulation,partial,passed:harness,branch-only,phase5,P5,test/int/phase5-twins.test.ts),"Interfaces/composition, validation history, calibration (V00-T-048).","C-018, C-019, C-023. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: see C-018, C-019 (migrations/0032–0037 | release_status merged → branch-only from the evidence at 2e83945",v01.txt:para 201:L275-L277:page-mismatch,branch+test
V01-T-014,V1,13 Prediction Across Six Horizons,PARA 251–300,"A material forecast communicates the outcome or state being estimated, its horizon, probability distribution, confidence, calibration, important drivers, assumptions, sensitivity, alternative models, failure conditions, provenance, and refresh cadence. The system … records when a model is operating outside the evidence on which it was validated.",V01-F007,prediction,partial,passed:browser,branch-only,phase4,P4,e2e/phase4-prediction.demo.spec.ts),"Sensitivity, alternative models, failure conditions, out-of-validation detection (V00-T-052/053).","C-020, C-021, C-049. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: see C-020, C-021 (migrations/0029/0030 | release_status merged → branch-only from the evidence at 2e83945",v01.txt:para 251:L289-L318:page-mismatch,branch+test
V01-T-015,V1,14 Scenario Intelligence and the Discipline of Multiple Futures,PARA 251–300,"No single forecast may masquerade as destiny. The institution should be able to name the futures it is preparing for, the indicators it is watching, and the decisions that each future would change. Scenario Intelligence allows the institution to compare robustness, regret, reversibility, trigger points, and option value.",V01-F007,prediction,partial,unverified,branch-only,phase4,P4,0045 decision conditions name branches),Disruption/user-defined scenarios; robustness/regret/option-value comparison across futures.,"C-022, C-023, C-026. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: see C-022 (migrations/0029 branches with indicators | passed:harness lacked a resolved test/CI pointer → unverified | release_status merged → branch-only from the evidence at 59a2459",v01.txt:para 251:L302-L318:page-mismatch,branch
V01-T-016,V1,15 Simulation Before Commitment,PARA 251–300,"Every material run declares the twin and scenario versions, initial state, assumptions, interventions, model versions, random seeds where applicable, constraints, outputs, sensitivity, and validation status. The platform never presents simulated output as observed fact. Identify information whose acquisition would most improve the decision.",V01-F006,twin-simulation,partial,passed:harness,branch-only,phase5,P5,test/int/phase5-simulations.test.ts),Value-of-information analysis; adversarial-response and sequencing sensitivity; method breadth (V00-T-059).,"C-018, C-023, C-024. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: see C-023 (migrations/0033 | release_status merged → branch-only from the evidence at 2e83945",v01.txt:para 251:L309-L318:page-mismatch,branch+test
V01-T-017,V1,16 Decision Intelligence and Accountable Choice,PARA 251–300,"The Eye compares viable options against declared objectives, stakeholder obligations, risk appetite, policy, constraints, dependencies, timing, reversibility, information value, and second-order effects. Overrides are not treated as failure by default; they are evidence that must be examined against context and outcome. Outcome data then returns to the same record.",V01-F008,decision,partial,unverified,none,phase6,P6,,Stakeholder obligations and risk appetite as objects; override records; conditional approvals evaluated (register §6).,"C-004, C-005, C-024. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: see C-024, C-026 (migrations/0041/0042/0045) | release_status branch-only → none from the evidence at 2e83945 | passed:browser lacked a resolved test/CI pointer → unverified",v01.txt:para 251:L322-L329:page-mismatch,
V01-T-018,V1,17 The Executive Operating System,PARA 301–350,"The workspace shows what changed since the last review, why it matters, which evidence and relationships support the assessment, who owns the response, and which decision window is closing. Multiple interfaces may exist, but there is one governed strategic truth. Conversation is an interface, not the architecture.",V01-F008,executive-os,partial,unverified,branch-only,phase6,P6,e2e BRIEFINGS),Attention governance and priority (V00-T-069); executive objective/health views.,"C-027, C-032, C-047. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: see C-027 (briefing.service.ts: changed since watermark, owners, windows | passed:browser lacked a resolved test/CI pointer → unverified",v01.txt:para 301:L332-L341:page-mismatch,
V01-T-019,V1,18 A Governed Society of AI Agents,PARA 301–350,"Each agent declares purpose, owner, models, tools, permissions, scope, budgets, timeouts, evaluations, escalation, prohibitions, and rollback. Agents cannot self-authorize, approve exceptions, or turn recommendations into authority. Continuous learning never permits silent self-modification.",V01-F008,agents,partial,passed:harness,branch-only,phase7,P7-A,test/int/phase6-agents.test.ts),"Full agent cards, supervisor/workflow runtime, specialist agents (V00-T-071/072).","C-028, C-029, C-030, C-031. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: see C-028, C-029, C-031 (migrations/0046",v01.txt:para 301:L345-L352:page-mismatch,branch+test
V01-T-020,V1,19 Proactive Intelligence and Weak Signals,PARA 301–350,"Weak Signal Detection records the observation, source quality, corroboration, related entities, potential mechanisms, scenario relevance, and conditions that would strengthen or falsify the signal. Users can see why an item was elevated, which policy was applied, and what was suppressed or deferred.",V01-F009,prediction,missing,unverified,none,omission,P4,,"Weak-signal detection and escalation policy (C-032, V00-T-097).","C-032, C-033, C-047. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: indicator-threshold warnings only (migrations/0029)",v01.txt:para 301:L365-L383:page-mismatch,
V01-T-021,V1,20 Early Warning with Context,PARA 301–350,"Every warning identifies the affected objectives, assets, decisions, geographies, actors, and time horizons. It links to supporting and contradicting evidence, declares confidence, and separates the observed condition from the system's interpretation. Each material warning can trigger a governed response playbook. Evaluated for misses, false positives, latency, and consequence.",V01-F009,prediction,partial,unverified,branch-only,phase4,P4,apps/web/app/prediction/warnings; 0045 breach routing),"Affected objectives/assets/actors, contradicting evidence, dedup/clustering, playbooks, warning evaluation.","C-014, C-032, C-033. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: see C-033 (migrations/0029 §7 | release_status merged → branch-only from the evidence at 2e83945 | passed:browser lacked a resolved test/CI pointer → unverified",v01.txt:para 301:L374-L383:page-mismatch,branch
V01-T-022,V1,21 Risk and Opportunity Are Symmetric,PARA 351–400,"Every material change should be assessed for what it can damage, what it can enable, which options it creates or destroys, and how quickly the institution must decide. The Eye … shows which actions are no-regret, reversible, contingent, or irreversible.",V01-F009,prediction,missing,unverified,none,omission,P4,reversibility text,Risk and opportunity products with exposure/velocity/controllability/option value (V00-T-098).,"C-024, C-026, C-032. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: risks/opportunities arrays on packages (0041)",v01.txt:para 351:L394-L437:page-mismatch,
V01-T-023,V1,22 Domain Intelligence as One Connected World,PARA 351–400,"Domain agents and expert workflows apply the sources, ontologies, models, methods, policy, and evaluation required by their field. Specialist conclusions remain traceable to sources, method versions, assumptions, confidence, and accountable review.",V01-F009,agents,missing,unverified,none,omission,P7-A,,"Competitor, geopolitical, technology, cyber and financial intelligence agents/workflows and domain ontologies (C-007).","C-007, C-009, C-030. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them.",v01.txt:para 351:L399-L437:page-mismatch,
V01-T-024,V1,23 Supply Chain and Operational Resilience,PARA 351–400,"When a facility closes, a route degrades, a regulation changes, or a supplier weakens, The Eye propagates the event through the graph and twin. It estimates affected products, revenue, customers, obligations, alternatives, recovery time, and strategic options.",V01-F009,twin-simulation,partial,passed:harness,branch-only,phase5,P5,migrations/0034 invalidation walk to twins/runs; test/int/phase5-propagation.test.ts; generic twin kinds only (0032),A supply-chain twin family with dependency/route/inventory semantics and consequence estimation.,"C-017, C-018, C-043. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | release_status merged → branch-only from the evidence at 2e83945",v01.txt:para 351:L415-L437:page-mismatch,branch+test
V01-T-025,V1,24 The Strategic Health Score,PARA 351–400,"A strategic health measure must decompose into evidence, components, weights, confidence, trend, sensitivity, and the decisions it is intended to inform. Score changes can trigger investigation, scenario review, or decision workflows; they do not automatically authorize action.",V01-F010,executive-os,missing,unverified,none,omission,P6,,See C-034.,"C-034, C-047, C-049. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them.",v01.txt:para 351:L430-L437:page-mismatch,
V01-T-026,V1,25 Decision Replay and Institutional Learning,PARA 351–400,"Reconstruct the original decision environment. Evaluate forecast, simulation, process, and execution separately. Preserve dissent and override as evidence. Release improvements through governed learning controls. A lesson … states the reviewed conclusion, evidence, applicable context, owner, validity, and expected change … Lessons are versioned and can expire.",V01-F011,decision,partial,passed:browser,branch-only,phase6,P7-B,test/int/phase6-replay.test.ts); lessons as text (0045),"Separate evaluation of forecast/simulation/process/execution from replay; lesson objects with owner, validity, expiry; governed release (C-044).","C-011, C-025, C-044. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: see C-025 (migrations/0043/0047/0048/0049",v01.txt:para 401:L440-L467:page-mismatch,branch+test
V01-T-027,V1,26 The Strategy Graph and Organizational Alignment,PARA 401–450,"A strategy is operational when every material objective can be traced to evidence, assumptions, capabilities, decisions, owners, commitments, and outcomes. The Strategy Graph reveals contradictions, orphaned initiatives, unsupported objectives, duplicated capabilities, dependency bottlenecks, and decisions without accountable owners.",V01-F005,memory-graph,partial,unverified,none,phase3,P3,,"Capabilities, initiatives, resources as nodes; alignment diagnostics (orphans, contradictions, bottlenecks).","C-017, C-026, C-027. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: see C-017 (OBJ/ASU/DEC/CMT/OUT with owners and dependencies) | release_status branch-only → none from the evidence at 2e83945 | passed:harness lacked a resolved test/CI pointer → unverified",v01.txt:para 401:L455-L467:page-mismatch,
V01-T-028,V1,27 A Strategic Cadence from Daily Signals to Five-Year Choices,PARA 401–450,"The system records what was reviewed, what was delegated, and why an item was dismissed or escalated. Strategic continuity is achieved when daily sensing, executive review, portfolio governance, annual planning, and multi-year commitments operate on the same connected memory.",V01-F007,executive-os,partial,passed:harness,branch-only,phase6,P6,test/int/phase6-monitoring.test.ts),Delegation/dismissal/escalation records; weekly/monthly/annual governance forums over the same memory; strategic planning (P6).,"C-020, C-027, C-032. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: room review cadence and overdue records (migrations/0044/0045",v01.txt:para 401:L460-L467:page-mismatch,branch+test
V01-T-029,V1,28 Governments and Defence,PARA 401–450,"Government and defence deployments may require multi-classification operation, sovereign infrastructure, disconnected environments, restricted model use, customer-controlled cryptography, compartmented data, and mission-specific audit. The same semantic and decision architecture must function within those constraints.",V01-F012,infrastructure,partial,unverified,branch-only,phase7,P7-D,apps/api/src/decision/clearance.ts),"Sovereign/disconnected profiles, customer-controlled cryptography, compartments (C-041, C-042).","Sector chapter; C-004, C-041, C-043. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: classification ceilings and clearance reads (0022, 0048/0049 | release_status merged → branch-only from the evidence at 2e83945 | passed:harness lacked a resolved test/CI pointer → unverified",v01.txt:para 401:L480-L491:page-mismatch,branch
V01-T-030,V1,29 Financial Institutions and Healthcare,PARA 401–450,High-impact decisions affecting credit or essential access remain under explicit human authority. The platform supports institutional decisions without replacing clinical judgment or determining an individual's rights or care autonomously.,V01-F012,decision,partial,unverified,merged,phase0,P7-A,see C-050,High-impact classification policy (C-050).,"Sector chapter; C-005, C-040, C-050. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | passed:harness lacked a resolved test/CI pointer → unverified",v01.txt:para 401:L489-L491:page-mismatch,
V01-T-031,V1,"30 Manufacturing, Energy, and Critical Infrastructure",PARA 451–500,"Illustrative sector outcomes: resilient capacity, better capital timing, connected technology intelligence, supply assurance, scenario-tested transition.",V01-F012,governance-docs,partial,not-applicable,none,not-applicable,P5,,"Explanatory sector prose; capabilities inherit C-018, C-020, C-026.","C-018, C-020, C-026. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | release_status merged → none from the evidence at 2e83945",,
V01-T-032,V1,"31 Logistics, Telecom, and Retail Networks",PARA 451–500,Customer-level automated decisions remain governed by applicable rights and human-authority boundaries.,V01-F012,governance-docs,partial,not-applicable,none,not-applicable,P1,,"Explanatory sector prose; inherits C-007, C-013, C-043, C-050.","C-007, C-013, C-043. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | release_status merged → none from the evidence at 2e83945",v01.txt:para 451:L516-L543:page-mismatch,
V01-T-033,V1,"32 Fortune 500, Consulting, and SMEs",PARA 451–500,"The scope and operating model may change by customer size. The intelligence lifecycle, constitutional boundaries, and standard of accountability do not. The product becomes simpler through configuration and experience design—not by removing provenance, human authority, security, or the ability to retrieve the institution's own knowledge.",V01-F012,infrastructure,partial,not-applicable,none,phase7,P7-F,,"Managed configurations, federated enterprise deployments, client-specific consulting environments, export (C-037).","C-006, C-007, C-037. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: single scope model (0002/0009) | release_status merged → none from the evidence at 2e83945",v01.txt:para 451:L529-L543:page-mismatch,
V01-T-034,V1,"33 One Core, Governed Specialization",PARA 451–500,Stable canonical semantics across all customers. Governed namespaces for domain and customer extensions. Explicit compatibility and evaluation contracts. No cross-tenant learning without authority and technical separation.,V01-F012,governance-docs,partial,unverified,merged,omission,P7-C,no extension mechanism (C-007),"Domain packs with namespaces, compatibility and evaluation contracts (V00-T-022).","C-006, C-007, C-044. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: tenant isolation (test/int/domain-isolation.test.ts) | passed:harness lacked a resolved test/CI pointer → unverified",v01.txt:para 451:L538-L543:page-mismatch,
V01-T-035,V1,"34 Trust, Provenance, and Explainability",PARA 501–550,"Every recommendation must be explainable in the context of the decision, traceable to original evidence, and attributable to the models, agents, reviewers, and policies that shaped it. When a source is corrected, withdrawn, or compromised, the system can identify every downstream object, briefing, recommendation, and decision potentially affected.",V01-F013,data-platform,partial,unverified,branch-only,phase6,P7-E,"see C-005, C-012, V00-T-077",Layered explanation UI; continuous reverse propagation to briefings and decisions.,"C-005, C-012, C-035, C-036. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | passed:harness lacked a resolved test/CI pointer → unverified",v01.txt:para 501:L561-L575:page-mismatch,
V01-T-036,V1,"35 Security, Privacy, Sovereignty, and Resilience",PARA 501–550,"Authorization is continuous. Network location alone is never treated as trust. Customers control residency, encryption, model choice, administrative boundaries, exports, retention, and deletion within the selected deployment mode. When freshness, provenance, model availability, coverage, or policy services are impaired, the user sees the condition and the system restricts actions accordingly.",V01-F013,identity-policy,partial,unverified,merged,phase0,P7-D,"see C-039, C-040, C-041, C-043","See C-037, C-039–C-043.","C-039, C-040, C-041, C-043. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | passed:harness lacked a resolved test/CI pointer → unverified",v01.txt:para 501:L566-L575:page-mismatch,
V01-T-037,V1,"36 Three Deployment Modes, One Product",PARA 501–550,"Core objects, APIs, provenance, policy, agent contracts, workflows, model interfaces, twin packages, scenarios, decisions, audit, and user concepts remain consistent across modes. Differences in topology and managed services are declared as capability constraints, never hidden fragmentation.",V01-F013,infrastructure,missing,unverified,none,phase7,P7-D,docker-compose.yml only,See C-042.,"C-038, C-041, C-042. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them.",v01.txt:para 501:L585-L598:page-mismatch,main
V01-T-038,V1,37 Continuous Learning with Continuous Evaluation,PARA 501–550,"Changes to prompts, models, tools, agents, ontologies, thresholds, workflows, policies, and decision logic are proposed with expected benefit, risk, evidence, test plan, compatibility impact, and rollback path. They are evaluated offline … before progressive release. Feedback … is evaluated before changing production behavior.",V01-F011,learning-evaluation,missing,unverified,none,phase7,P7-B,forecast backtests only (0030),"See C-044, C-045.","C-031, C-044, C-045. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them.",v01.txt:para 501:L592-L598:page-mismatch,branch
V01-T-039,V1,38 Governed Marketplaces and a Strategic Ecosystem,PARA 551–600,"The ecosystem may extend capability, but it cannot bypass identity, policy, provenance, evaluation, sandboxing, customer control, or human authority. Packages are signed, versioned, licensed, permission-scoped, evaluated, inspectable, monitored, revocable, and traceable.",V01-F014,marketplace,missing,unverified,none,omission,P7-C,,See C-046.,"C-028, C-038, C-046. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them.",v01.txt:para 551:L608-L611:page-mismatch,
V01-T-040,V1,"39 Adoption, Value, and Strategic Maturity",PARA 551–600,"Value is measured through detection and understanding latency, decision cycle time, forecast calibration, warning precision, scenario coverage, prevented loss, captured opportunity, preserved option value, resilience, auditability, attention saved, and learning applied. Every measure links to the decision and objective it serves.",V01-F014,learning-evaluation,partial,unverified,branch-only,phase7,P7-F,forecast calibration measured (0030); the rest unmeasured,Product analytics and claim-to-evidence business reporting for the remaining measures (P7-F).,"C-006, C-027, C-049. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | passed:harness lacked a resolved test/CI pointer → unverified | release_status merged → branch-only from the evidence at 59a2459",v01.txt:para 551:L621-L622:page-mismatch,branch
V01-T-041,V1,40 The Strategic Intelligence Enterprise,PARA 551–600,The Eye makes strategic intelligence a permanent organizational capability rather than a periodic product of exceptional individuals and disconnected teams.,V01-F001,governance-docs,partial,not-applicable,none,not-applicable,P7-B,,"Explanatory end-state; inherits C-001, C-002, C-015.","C-001, C-002, C-015. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | release_status merged → none from the evidence at 2e83945",v01.txt:para 551:L639-L651:page-mismatch,
V01-T-042,V1,41 Category Leadership and Institutional Defensibility,PARA 551–600,"Customers retain governance and export rights over their authorized knowledge. The company must consistently sell, build, measure, and govern the closed strategic loop. Category integrity is an operating decision.",V01-F001,data-platform,partial,not-applicable,none,omission,P7-F,,Export rights realised as product capability.,"C-001, C-003, C-037, C-046. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: no export path (C-037/C-038) | release_status merged → none from the evidence at 2e83945",v01.txt:para 551:L644-L651:page-mismatch,
V01-T-043,V1,42 The Long Horizon,PARA 601+,"The durable architecture is defined by the intelligence lifecycle, canonical semantics, Knowledge Graph centrality, temporal truth, Digital Twins, multi-horizon prediction, scenario plurality, reproducible simulation, human decision sovereignty, provenance, deployment parity, and governed learning.",V01-F001,governance-docs,partial,not-applicable,none,not-applicable,P7-B,,"Explanatory closing declaration; inherits C-002, C-004, C-051, C-052.","C-002, C-004, C-051, C-052. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | release_status merged → none from the evidence at 2e83945",v01.txt:para 601:L655-L702,
V01-T-044,V1,Appendix A — Executive Terminology,PARA 601+,These terms carry the canonical meaning established by the Product Constitution. Later volumes may specialize them but may not contradict them.,V01-F001,governance-docs,partial,not-applicable,merged,phase0,R0,identical to V0 Appendix A,Same truth-state vocabulary note as V00-T-117.,C-052. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them.,v01.txt:para 601:L664-L702,
V01-T-045,V1,Appendix B — The Ten Layers at a Glance,PARA 601+,The ten-layer logical architecture is the stable product structure. Principal outputs per layer: evidence/coverage/health; entities/claims/signals; versioned memory; identity/ontology/Strategy Graph; twin state/branches; forecasts/calibration/triggers; scenarios/signposts; reproducible runs; options/approvals; briefings/rooms/commitments.,V01-F001,governance-docs,partial,not-applicable,branch-only,phase0,P3,see C-008,L3 memory service and ontology outputs; signals (L2) absent.,C-008. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them.,v01.txt:para 601:L704-L718,
V01-T-046,V1,Appendix C — Executive Value Map,PARA 601+,Illustrative measures: detection latency; forecast calibration; horizon coverage; decision completeness; cycle time; replay coverage; recovery readiness; noise reduction; provenance coverage; residency compliance; calibration improvement; dependency visibility; export completeness; lifecycle coverage.,V01-F014,learning-evaluation,partial,unverified,merged,phase7,P7-F,forecast calibration and reproducibility are measured; others are not,Instrument the value measures (C-049; P7-F product analytics).,C-020…C-049 as tabled. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | passed:harness lacked a resolved test/CI pointer → unverified,,
V01-T-047,V1,Appendix D — Constitutional Inheritance Index,PARA 601+,Volume 1 inherits every constitutional invariant. The chapter references identify the principal executive narrative locations; the full normative rule remains controlled by Volume 0.,V01-F001,governance-docs,not-applicable,not-applicable,none,phase0,not-applicable,,,C-052. No identifier in the source; tracking id assigned by this audit. Inherits the cited C-ids; status mirrors them. | UNRESOLVED pointer(s) at 2e83945: docs/The_Eye_Volume_1_Executive_Vision_Book_v1.0 elvin.docx Appendix D (all 52 ids mapped to chapters) | release_status merged → none from the evidence at 2e83945 | applicability: a documentary or normative-language row of the source; no product behaviour is claimed or owed by it,v01.txt:para 601:L740-L796,
