id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes
DP-08-005,V7,8 Data Platform System Context,25,"When a material data flow, dependency, authority, or trust boundary is absent from the deployed context, the platform SHALL treat the path as denied or indeterminate, prevent new data movement, preserve in-flight evidence, and reconcile the context before admission; it SHALL NOT infer complete, current, authorized, correct, reconciled, or recovered data state.",V07-F001,data-platform,partial,passed:harness,merged,phase0,P7-D,".dependency-cruiser.cjs; .github/workflows/ci.yml: Module boundaries (dependency-cruiser, blocking); apps/api/src/app.module.ts; apps/api/src/observation/connectors/http-client.ts (host allowlist, SSRF refusal); apps/api/test/int/phase1-hostile-input.test.ts: A10 — SSRF",Egress limited to contract host allowlists; undeclared flows cannot be detected beyond module-boundary and SSRF checks,
DP-08-006,V7,8 Data Platform System Context,25,"Production admission and continued operation SHALL require deployed flow inventory, boundary probes, contract tests, policy traces, lineage closure, and customer acceptance, bound to the exact contracts, schemas, code, data versions, policies, infrastructure, customer scope, deployment profile, and period under review.",V07-F001,data-platform,partial,passed:ci,merged,phase0,P7-D,".dependency-cruiser.cjs; .github/workflows/ci.yml: Module boundaries (dependency-cruiser, blocking); apps/api/src/app.module.ts; apps/api/src/observation/connectors/http-client.ts (host allowlist, SSRF refusal); apps/api/test/int/phase1-hostile-input.test.ts: A10 — SSRF",No boundary probes or customer acceptance,"Evidence is bound to the head SHA/digests of the local profile, not to a customer scope or period"
DP-09-001,V7,9 Source Registry and Collection Contracts,27,"The data-platform realization of Source Registry and Collection Contracts SHALL govern every external, internal, physical, scientific, commercial, and custom source through a versioned collection contract before acquisition.",V07-F002,observation,implemented,passed:harness,merged,phase1,P1,"apps/api/src/observation/sources/source-contract.ts; apps/api/src/observation/sources/sources.service.ts; apps/api/migrations/0022 §2 (source_contract_events, source_contracts_current, src_active_requires_rights, src_separation_of_duties); apps/api/migrations/0028 (SRC@v2 backfill, attribution); apps/api/test/int/phase1-acceptance.test.ts: A1 — source contract; apps/api/test/int/phase1-fault-injection.test.ts: F08 non-active contract aborts BEFORE egress; apps/api/test/int/phase4-acceptance.test.ts: P4-M0b; SOURCE_INTEGRATION_STATUS.md","Contract families beyond upload/rss/rest (physical, scientific, commercial adapters) are not registrable: connector_kind CHECK admits three kinds",Rights pending holds a contract in replay-only (DB constraint); see V0 C-013/C-014
DP-09-002,V7,9 Source Registry and Collection Contracts,27,"Every production instance SHALL declare and continuously reconcile source identity, owner, authority, rights, purpose, endpoint, credential reference, schedule, coverage, freshness, schema, locality, and withdrawal path through versioned contracts, observed state, ownership, lineage, and audit evidence.",V07-F002,observation,implemented,passed:harness,merged,phase1,P1,"apps/api/src/observation/sources/source-contract.ts; apps/api/src/observation/sources/sources.service.ts; apps/api/migrations/0022 §2 (source_contract_events, source_contracts_current, src_active_requires_rights, src_separation_of_duties); apps/api/migrations/0028 (SRC@v2 backfill, attribution); apps/api/test/int/phase1-acceptance.test.ts: A1 — source contract; apps/api/test/int/phase1-fault-injection.test.ts: F08 non-active contract aborts BEFORE egress; apps/api/test/int/phase4-acceptance.test.ts: P4-M0b; SOURCE_INTEGRATION_STATUS.md",credential_ref is validated as a reference but never resolved (no credential binding),Rights pending holds a contract in replay-only (DB constraint); see V0 C-013/C-014
DP-09-003,V7,9 Source Registry and Collection Contracts,27,"The implementation SHALL enforce this authority boundary: connectivity or public availability does not establish collection authority, permitted purpose, redistribution right, or fitness for strategic use.",V07-F002,observation,implemented,passed:harness,merged,phase1,done,"apps/api/src/observation/sources/source-contract.ts; apps/api/src/observation/sources/sources.service.ts; apps/api/migrations/0022 §2 (source_contract_events, source_contracts_current, src_active_requires_rights, src_separation_of_duties); apps/api/migrations/0028 (SRC@v2 backfill, attribution); apps/api/test/int/phase1-acceptance.test.ts: A1 — source contract; apps/api/test/int/phase1-fault-injection.test.ts: F08 non-active contract aborts BEFORE egress; apps/api/test/int/phase4-acceptance.test.ts: P4-M0b; SOURCE_INTEGRATION_STATUS.md",,Rights pending holds a contract in replay-only (DB constraint); see V0 C-013/C-014
DP-09-004,V7,9 Source Registry and Collection Contracts,27,"SaaS, Private Cloud, and On-Premise SHALL preserve the same object, temporal, truth-state, provenance, policy, correction, export, failure, replay, and human-authority semantics for Source Registry and Collection Contracts.",V07-F002,observation,missing,unverified,none,phase7,P7-D,"EXCEPTIONS.md: EXC-P0-004 (single deployment profile, local Compose); docker-compose.yml",Deliver Private Cloud and On-Premise profiles and run shared conformance fixtures for Source Registry and Collection Contracts semantics across all three; only the local profile exists,Semantics of this chapter exist (or not) only in the local profile; parity across profiles is unclaimed (EXC-P0-004)
DP-09-005,V7,9 Source Registry and Collection Contracts,28,"When a source contract is missing, expired, revoked, incompatible, or cannot prove authority and rights, the platform SHALL stop collection, preserve the last valid checkpoint and evidence, notify affected consumers, and require contract remediation before resumption; it SHALL NOT infer complete, current, authorized, correct, reconciled, or recovered data state.",V07-F002,observation,implemented,passed:harness,merged,phase1,done,"apps/api/src/observation/sources/source-contract.ts; apps/api/src/observation/sources/sources.service.ts; apps/api/migrations/0022 §2 (source_contract_events, source_contracts_current, src_active_requires_rights, src_separation_of_duties); apps/api/migrations/0028 (SRC@v2 backfill, attribution); apps/api/test/int/phase1-acceptance.test.ts: A1 — source contract; apps/api/test/int/phase1-fault-injection.test.ts: F08 non-active contract aborts BEFORE egress; apps/api/test/int/phase4-acceptance.test.ts: P4-M0b; SOURCE_INTEGRATION_STATUS.md",,Rights pending holds a contract in replay-only (DB constraint); see V0 C-013/C-014
DP-09-006,V7,9 Source Registry and Collection Contracts,28,"Production admission and continued operation SHALL require source registration review, rights and purpose evidence, contract tests, revocation drills, coverage validation, and customer approval, bound to the exact contracts, schemas, code, data versions, policies, infrastructure, customer scope, deployment profile, and period under review.",V07-F002,observation,partial,passed:harness,merged,phase1,P1,"apps/api/src/observation/sources/source-contract.ts; apps/api/src/observation/sources/sources.service.ts; apps/api/migrations/0022 §2 (source_contract_events, source_contracts_current, src_active_requires_rights, src_separation_of_duties); apps/api/migrations/0028 (SRC@v2 backfill, attribution); apps/api/test/int/phase1-acceptance.test.ts: A1 — source contract; apps/api/test/int/phase1-fault-injection.test.ts: F08 non-active contract aborts BEFORE egress; apps/api/test/int/phase4-acceptance.test.ts: P4-M0b; SOURCE_INTEGRATION_STATUS.md",Revocation drill (A9 revocation while queued) and rights evidence exist; no customer approval step or coverage-universe validation beyond contract-declared dimensions,"Rights pending holds a contract in replay-only (DB constraint); see V0 C-013/C-014; Evidence is bound to the head SHA/digests of the local profile, not to a customer scope or period"
DP-10-001,V7,10 External Source Ingestion,29,"The data-platform realization of External Source Ingestion SHALL acquire governments, regulations, news, markets, research, papers, patents, filings, supply-chain, climate, geopolitical, social, satellite, and other authorized external data.",V07-F002,observation,partial,passed:harness,merged,phase1,P1,"apps/api/src/observation/connectors/rest.connector.ts; apps/api/src/observation/connectors/rss.connector.ts; apps/api/src/observation/acquisition/lifecycle.service.ts; L1_CONNECTOR_COVERAGE.md (1 class covered, 4 partial, 15 not implemented); SOURCE_INTEGRATION_STATUS.md §3 (ECB, EU sanctions, World Bank live); apps/api/test/int/phase1-acceptance.test.ts: A2/A6; apps/api/test/int/phase6-scheduled-corrections.test.ts",Governments/regulations/markets/research/patents/filings/supply-chain/climate/geopolitical/social/satellite classes have no connector or fixture (L1_CONNECTOR_COVERAGE.md); PortWatch blocked on rights,
DP-10-002,V7,10 External Source Ingestion,29,"Every production instance SHALL declare and continuously reconcile acquisition identity, source contract, request or subscription, retrieved payload, evidence digest, event and observation times, status, checkpoint, and coverage result through versioned contracts, observed state, ownership, lineage, and audit evidence.",V07-F002,observation,implemented,passed:harness,merged,phase1,done,"apps/api/src/observation/connectors/rest.connector.ts; apps/api/src/observation/connectors/rss.connector.ts; apps/api/src/observation/acquisition/lifecycle.service.ts; L1_CONNECTOR_COVERAGE.md (1 class covered, 4 partial, 15 not implemented); SOURCE_INTEGRATION_STATUS.md §3 (ECB, EU sanctions, World Bank live); apps/api/test/int/phase1-acceptance.test.ts: A2/A6; apps/api/test/int/phase6-scheduled-corrections.test.ts",,
