id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
PR-07-002,V8,"7 Accessibility, Localization, and Global Readiness",23,"The product SHALL persist, expose, version, and reconcile locale, language, script, direction, timezone, units, number format, reading level, assistive preference, contrast mode, keyboard state, and translation provenance; identity, owner, effective time, status, provenance, and policy SHALL remain explicit.",V08-F002,ux,partial,passed:harness,merged,phase0,P7-E,"apps/api/migrations/0006_objects.sql (identity, owner, times, status, provenance, policy on every canonical object); apps/web/lib/i18n.ts (en, ar; RTL); apps/web/app/globals.css (:focus-visible, prefers-reduced-motion); e2e/phase0.spec.ts: 9. keyboard navigation and basic accessibility; e2e/phase1-observation.spec.ts: 11. keyboard operation, landmarks and labels; 12. state is never carried by colour alone; 14. the shell mirrors under RTL",No persisted user preference (locale/theme/assistive settings); locale is a shell default,verification class in source: Control + accountable | UNRESOLVED pointer(s) at 2e83945: 10. light/dark presentation and RTL-layout smoke,v08.txt:page 23:L1113-L1132,main+test
PR-07-003,V8,"7 Accessibility, Localization, and Global Readiness",23,"The product SHALL enforce this human-authority boundary: localization and accommodation may adapt presentation but may not alter strategic meaning, legal effect, risk severity, confidence, temporal truth, or approval wording.",V08-F002,ux,partial,passed:harness,merged,phase0,P7-E,apps/api/src/policy/pdp.service.ts; apps/api/test/unit/pdp.test.ts; apps/api/test/int/gate22-authority-matrix.test.ts: no port succeeds on a role outside its grantee set,"The boundary 'localization and accommodation may adapt presentation but may not alter strategic meaning, legal effect, risk severity, confidence, temporal truth, or approval ' is only approximated by coarse PDP roles; no named eligible authority, digest, expiry or separation record for this chapter'",verification class in source: Control + accountable,v08.txt:page 23:L1124-L1132,main+test
PR-07-004,V8,"7 Accessibility, Localization, and Global Readiness",24,"SaaS, Private Cloud, and On-Premise SHALL preserve identical outcome, object, human-authority, explanation, correction, export, replay, and failure semantics; operational variance SHALL be declared.",V08-F002,infrastructure,partial,unverified,branch-only,phase7,P7-D,docker-compose.yml (one local profile); infra/images/candidates/*.Dockerfile; .github/workflows/ci.yml: build-test,"One local Docker Compose profile only; no SaaS/Private Cloud/On-Premise deployment profiles, no golden-journey semantic diff across them, no declared operational variance (ch. 65, MET-035)",ADR-020; C-042; semantics are profile-independent by construction (single code path) but unproven | release_status merged → branch-only from the evidence at 2e83945,v08.txt:page 24:L1138-L1205,branch+main+test
PR-07-005,V8,"7 Accessibility, Localization, and Global Readiness",24,"When content, control, alert, explanation, or approval cannot be perceived, operated, understood, translated, or verified, the product SHALL provide an equivalent accessible path, identify any limitation before consequential use, preserve user progress, and prevent inaccessible approval; it SHALL NOT represent unavailable, stale, unapproved, unsupported, or incomplete state as current and complet…",V08-F002,ux,partial,passed:harness,merged,phase0,P7-E,"apps/web/components/ui.tsx (DegradedBanner, ErrorNote, TruthBadge, LifecycleBadge); apps/api/src/shared/degraded-store.ts; apps/api/test/int/phase1-fault-injection.test.ts","The condition 'content, control, alert, explanation, or approval cannot be perceived, operated, understood, translated, or verified' has no declared continuity contract: behaviour is fail-closed refusal plus the degraded banner; no hold/expose-affected-scope/route-to-authority path specific to this",Truth/lifecycle/degraded labelling exists generically; verification class in source: Journey + fault test,v08.txt:page 24:L1147-L1205,main+test
PR-07-006,V8,"7 Accessibility, Localization, and Global Readiness",24,"Acceptance SHALL demonstrate WCAG 2.2 AA journey evidence, assistive-technology tests, keyboard and focus tests, bidirectional- language fixtures, translation review, and user acceptance for the exact capability version, journey, role, tenant or domain, deployment, entitlement, data and model versions, configuration, consequence class, and period.",V08-F002,ux,partial,unverified,merged,phase0,P7-E,"apps/web/lib/i18n.ts (en, ar; RTL); apps/web/app/globals.css (:focus-visible, prefers-reduced-motion); e2e/phase0.spec.ts: 9. keyboard navigation and basic accessibility; e2e/phase1-observation.spec.ts: 11. keyboard operation, landmarks and labels; 12. state is never carried by colour alone; 14. the shell mirrors under RTL","No scope-specific acceptance record binding capability version, journey, role, tenant/domain, deployment, entitlement, data/model versions, configuration, consequence class and period; no independent assurance or customer attestation (ADR-023); existing evidence is phase harness/browser/CI",AT-07; verification class in source: Control + accountable | UNRESOLVED pointer(s) at 2e83945: 10. light/dark presentation and RTL-layout smoke,v08.txt:page 24:L1159-L1205,main+test
PR-08-001,V8,8 Product System Context and Cross-Volume,25,"The Eye SHALL provide a governed, role-appropriate capability through which authorized users can trace each product capability from user outcome through canonical layer, service, AI method, infrastructure, data contract, release, deployment, and acceptance evidence.",V08-F001,governance-docs,missing,unverified,none,omission,P7-F,docs/phase1/MILESTONE_ACCEPTANCE_MAPPING.md; docs/phase1/CAPABILITY_PRESERVATION_MAP.md (prose maps only),Build a product traceability service: capability -> journey -> requirement -> architecture anchor -> component -> release -> deployment -> test -> evidence with orphan-free bidirectional queries; this audit CSV is the first machine-readable trace,CAP-AU-09; C-052; verification class in source: Cross-deployment,v08.txt:page 25:L1236-L1256,main
PR-08-002,V8,8 Product System Context and Cross-Volume,25,"The product SHALL persist, expose, version, and reconcile capability, journey, requirement, architecture anchor, component, agent or model, infrastructure service, data product, release, deployment, test, evidence, exception, and retirement; identity, owner, effective time, status, provenance, and policy SHALL remain explicit.",V08-F001,governance-docs,missing,unverified,none,omission,P7-F,,"No persisted state for this chapter; build the object model with identity, owner, effective time, status, provenance and policy together with the capability in PR-08-001",verification class in source: Control + accountable,v08.txt:page 25:L1247-L1256,
PR-08-003,V8,8 Product System Context and Cross-Volume,26,"The product SHALL enforce this human-authority boundary: Volume 8 controls product behavior and acceptance but may not redefine constitutional, architecture, engineering, AI, infrastructure, data, or future visual-system authority.",V08-F001,governance-docs,missing,unverified,none,omission,P7-F,,"No capability exists to gate; when built, the boundary 'Volume 8 controls product behavior and acceptance but may not redefine constitutional, architecture, engineering, AI, infrastructure, data, or future visual-sys' must be a PDP rule with named eligible authority, digest and audit",verification class in source: Control + accountable,v08.txt:page 26:L1262-L1336,
PR-08-004,V8,8 Product System Context and Cross-Volume,26,"SaaS, Private Cloud, and On-Premise SHALL preserve identical outcome, object, human-authority, explanation, correction, export, replay, and failure semantics; operational variance SHALL be declared.",V08-F001,governance-docs,missing,unverified,none,omission,P7-D,,"Capability absent, so parity cannot be declared; when built, add the chapter's golden journey to the cross-profile conformance suite (ch. 65)",ADR-020; PAR catalog,v08.txt:page 26:L1272-L1336,
PR-08-005,V8,8 Product System Context and Cross-Volume,26,"When a product requirement has incomplete, conflicting, circular, stale, or unverifiable inheritance, the product SHALL hold capability acceptance, expose affected journeys and releases, select the highest controlling authority, and close the evidence chain; it SHALL NOT represent unavailable, stale, unapproved, unsupported, or incomplete state as current and complete.",V08-F001,governance-docs,missing,unverified,none,omission,P7-F,,"No continuity path exists for 'a product requirement has incomplete, conflicting, circular, stale, or unverifiable inheritance'; build hold/expose/route behaviour with the capability",verification class in source: Journey + fault test,v08.txt:page 26:L1281-L1336,
