id,volume,chapter,page,clause,family_seed,capability_area,impl_status,verif_status,release_status,phase_origin,package,evidence,remaining_work,notes,source_ref,evidence_scope
IA-07-003,V6,7 System Context and Deployment Models,23,"The implementation SHALL enforce this boundary: the infrastructure context must preserve canonical layer ownership and distinguish customer, platform, provider, source, and external-effect boundaries.",V06-F002,infrastructure,partial,unverified,merged,phase0,P7-D,conformance.manifest.json (layer ownership per unit); .dependency-cruiser.cjs + ci.yml module-boundaries step (blocking),Layer ownership is enforced between code modules; customer/platform/provider/source/external-effect boundaries are not modelled,"Vol 6 App N anchors: C-001, C-007, C-036, C-045, C-049; V4:7, V4:8, V4:10, V4:14, V4:71; V5:7, V5:8, V5:9, V5:71",v06.txt:page 10:L317,main
IA-07-004,V6,7 System Context and Deployment Models,23,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for System Context and Deployment Models.",V06-F002,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-001, C-007, C-036, C-045, C-049; V4:7, V4:8, V4:10, V4:14, V4:71; V5:7, V5:8, V5:9, V5:71",v06.txt:page 10:L327,main
IA-07-005,V6,7 System Context and Deployment Models,24,"When a dependency or trust boundary is absent from the deployed context, the platform SHALL treat connectivity as denied or indeterminate, prevent implicit trust, and require context reconciliation before service admission; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F002,infrastructure,partial,passed:harness,merged,phase1,P7-D,"apps/api/src/observation/connectors/http-client.ts (EgressPolicy host/scheme allowlist, private/loopback/link-local/metadata refusal, redirect/size limits); test/int/phase1-hostile-input.test.ts",Connectivity to unregistered sources is denied at the connector; nothing models the trust boundaries of the deployed context or requires context reconciliation before admission,"Vol 6 App N anchors: C-001, C-007, C-036, C-045, C-049; V4:7, V4:8, V4:10, V4:14, V4:71; V5:7, V5:8, V5:9, V5:71",v06.txt:page 23:L1077,main+test
IA-07-006,V6,7 System Context and Deployment Models,24,"Production admission and continued operation SHALL require deployed topology inventory, boundary probes, dependency tests, data-flow evidence, and customer acceptance, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F002,infrastructure,missing,unverified,none,omission,P7-D,,"No production admission gate binds deployed topology inventory, boundary probes, dependency tests, data-flow evidence, and customer acceptance to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run attempt only","Vol 6 App N anchors: C-001, C-007, C-036, C-045, C-049; V4:7, V4:8, V4:10, V4:14, V4:71; V5:7, V5:8, V5:9, V5:71",v06.txt:page 11:L355,
IA-08-001,V6,8 SaaS Reference Architecture,25,"The infrastructure realization of SaaS Reference Architecture SHALL operate a multi-region managed service with cell isolation, tenant control, governed shared services, and continuous upgradeability.",V06-F002,infrastructure,missing,unverified,none,omission,P7-D,,"No multi-region managed service, no intelligence cells, no tenant-scoped shared services, no continuous upgrade cohorts","Not scheduled in any phase of docs/the-eye-master-build-prompt.md (stack: Docker Compose for local dev, GitHub Actions CI); owner package P7-D.; Vol 6 App N anchors: C-006, C-034, C-036, C-038, C-045; V4:7, V4:8, V4:9, V4:10, V4:14, V4:61; V5:7, V5:10, V5:12, V5:68, V5:71",v06.txt:page 25:L1209,
IA-08-002,V6,8 SaaS Reference Architecture,25,"Every production instance SHALL declare and continuously reconcile SaaS environment, region, zone, cell, tenant placement, shared-service binding, release cohort, and operational state through versioned desired state, observed state, ownership, and audit evidence.",V06-F002,infrastructure,missing,unverified,none,omission,P7-D,,"No versioned desired-state/observed-state reconciliation for: SaaS environment, region, zone, cell, tenant placement, shared-service binding, release cohort, and operational state. Add an infrastructure manifest (Vol 6 App H), an observed-state inventory and audit evidence of reconciliation","Vol 6 App N anchors: C-006, C-034, C-036, C-038, C-045; V4:7, V4:8, V4:9, V4:10, V4:14, V4:61; V5:7, V5:10, V5:12, V5:68, V5:71",v06.txt:page 10:L305,
IA-08-003,V6,8 SaaS Reference Architecture,25,"The implementation SHALL enforce this boundary: multi-tenancy may share physical capacity only where identity, policy, state, telemetry, encryption, quotas, and failures remain tenant-scoped.",V06-F002,infrastructure,partial,passed:harness,merged,phase0,P7-D,test/int/domain-isolation.test.ts; test/int/gate22-authority-matrix.test.ts,"Identity, policy and state are tenant-scoped; telemetry, encryption, quotas and failure scoping are not","Vol 6 App N anchors: C-006, C-034, C-036, C-038, C-045; V4:7, V4:8, V4:9, V4:10, V4:14, V4:61; V5:7, V5:10, V5:12, V5:68, V5:71 | UNRESOLVED pointer(s) at 2e83945: apps/api/migrations/0001…0050 (96 CREATE POLICY row-level security)",v06.txt:page 10:L317,main+test
IA-08-004,V6,8 SaaS Reference Architecture,25,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for SaaS Reference Architecture.",V06-F002,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-006, C-034, C-036, C-038, C-045; V4:7, V4:8, V4:9, V4:10, V4:14, V4:61; V5:7, V5:10, V5:12, V5:68, V5:71",v06.txt:page 10:L327,main
IA-08-005,V6,8 SaaS Reference Architecture,26,"When a region, cell, shared service, or tenant isolation control becomes unavailable or suspect, the platform SHALL route or contain within approved residency and consistency limits, enter explicit degraded mode, and preserve tenant evidence; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F002,infrastructure,missing,unverified,none,omission,P7-D,,No region/cell/shared-service failure handling; residency limits and tenant-evidence preservation under containment absent,"Vol 6 App N anchors: C-006, C-034, C-036, C-038, C-045; V4:7, V4:8, V4:9, V4:10, V4:14, V4:61; V5:7, V5:10, V5:12, V5:68, V5:71",v06.txt:page 25:L1204,
IA-08-006,V6,8 SaaS Reference Architecture,26,"Production admission and continued operation SHALL require multi-region failover, noisy-neighbor, isolation, upgrade, rollback, residency, and shared-responsibility evidence, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F002,infrastructure,missing,unverified,none,omission,P7-D,,"No production admission gate binds multi-region failover, noisy-neighbor, isolation, upgrade, rollback, residency, and shared-responsibility evidence to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run attempt only","Vol 6 App N anchors: C-006, C-034, C-036, C-038, C-045; V4:7, V4:8, V4:9, V4:10, V4:14, V4:61; V5:7, V5:10, V5:12, V5:68, V5:71",v06.txt:page 11:L355,
IA-09-001,V6,9 Private Cloud Reference Architecture,27,The infrastructure realization of Private Cloud Reference Architecture SHALL deploy the full product into a customercontrolled cloud boundary while preserving The Eye's control contracts and supportability.,V06-F002,infrastructure,missing,unverified,none,omission,P7-D,,"No Private Cloud profile: no customer-cloud landing zone, certified dependencies, mediated control or supportability contract","Not scheduled in any phase of docs/the-eye-master-build-prompt.md (stack: Docker Compose for local dev, GitHub Actions CI); owner package P7-D.; Vol 6 App N anchors: C-006, C-036, C-045, C-046, C-049; V4:8, V4:10, V4:13, V4:14, V4:71; V5:7, V5:17, V5:21, V5:71, V5:72",v06.txt:page 27:L1338,
IA-09-002,V6,9 Private Cloud Reference Architecture,27,"Every production instance SHALL declare and continuously reconcile customer cloud account or subscription, regions, network attachments, cell set, customer-managed dependencies, and release channel through versioned desired state, observed state, ownership, and audit evidence.",V06-F002,infrastructure,missing,unverified,none,omission,P7-D,,"No versioned desired-state/observed-state reconciliation for: customer cloud account or subscription, regions, network attachments, cell set, customer-managed dependencies, and release channel. Add an infrastructure manifest (Vol 6 App H), an observed-state inventory and audit evidence of reconcilia","Vol 6 App N anchors: C-006, C-036, C-045, C-046, C-049; V4:8, V4:10, V4:13, V4:14, V4:71; V5:7, V5:17, V5:21, V5:71, V5:72",v06.txt:page 10:L305,
IA-09-003,V6,9 Private Cloud Reference Architecture,27,"The implementation SHALL enforce this boundary: customer control of cloud resources may change responsibility but not semantic behavior, evidence quality, upgrade discipline, or human authority.",V06-F002,infrastructure,missing,unverified,none,omission,P7-D,,No customer-controlled resource model exists,"Vol 6 App N anchors: C-006, C-036, C-045, C-046, C-049; V4:8, V4:10, V4:13, V4:14, V4:71; V5:7, V5:17, V5:21, V5:71, V5:72",v06.txt:page 10:L317,
IA-09-004,V6,9 Private Cloud Reference Architecture,27,"SaaS, Private Cloud, and On-Premise SHALL preserve the same authority, state, isolation, failure, recovery, evidence, replay, and human-decision semantics for Private Cloud Reference Architecture.",V06-F002,infrastructure,missing,unverified,none,omission,P7-D,"docker-compose.yml (digest-pinned postgres/redis, loopback only, required env, local-dev profile per EXC-P0-004); apps/api/src/policy/pdp.service.ts (environment.deployment hard-coded local-dev)","Only the local-dev profile exists; no SaaS, Private Cloud or On-Premise profile and no shared conformance fixtures proving identical semantics for this chapter","Cross-volume: V0 C-042 (deployment semantic parity); V3 Ch 39–43; V4 Ch 14.; Vol 6 App N anchors: C-006, C-036, C-045, C-046, C-049; V4:8, V4:10, V4:13, V4:14, V4:71; V5:7, V5:17, V5:21, V5:71, V5:72",v06.txt:page 10:L327,main
IA-09-005,V6,9 Private Cloud Reference Architecture,28,"When a required customer-managed service, permission, quota, or network path violates the certified profile, the platform SHALL surface the exact dependency state, disable affected capabilities, and operate only within the last verified boundary; it SHALL NOT infer healthy, complete, current, authorized, or recovered state.",V06-F002,infrastructure,missing,unverified,none,omission,P7-D,,No detection of customer-managed service/permission/quota/network violations of a certified profile,"Vol 6 App N anchors: C-006, C-036, C-045, C-046, C-049; V4:8, V4:10, V4:13, V4:14, V4:71; V5:7, V5:17, V5:21, V5:71, V5:72",v06.txt:page 27:L1333,
IA-09-006,V6,9 Private Cloud Reference Architecture,28,"Production admission and continued operation SHALL require landing-zone certification, dependency compatibility, customerkey tests, disconnected support procedure, and parity evidence, bound to the exact artifacts, configuration, topology, customer scope, deployment profile, and period under review.",V06-F002,infrastructure,missing,unverified,none,omission,P7-D,,"No production admission gate binds landing-zone certification, dependency compatibility, customerkey tests, disconnected support procedure, and parity evidence to exact artifacts, configuration, topology, customer scope, profile and period; CI binds gate evidence to a commit SHA and run attempt only","Vol 6 App N anchors: C-006, C-036, C-045, C-046, C-049; V4:8, V4:10, V4:13, V4:14, V4:71; V5:7, V5:17, V5:21, V5:71, V5:72",v06.txt:page 11:L355,
